Customer_ID,Churn_Probability,Predicted_LTV,Composite_Risk_Score,Segment
CUST05972,0.0,12750.1,0.068,Champion
CUST06196,0.0,12336.81,0.068,Champion
CUST07222,0.0,15250.79,0.068,Champion
CUST09547,0.0,13705.3,0.068,Champion
CUST02440,0.0,15824.65,0.0679,Champion
CUST09835,0.0001,14379.27,0.0679,Champion
CUST02987,0.0001,30573.55,0.0678,Champion
CUST05434,0.0,36597.35,0.0678,Champion
CUST00145,0.0001,13979.82,0.0677,Champion
CUST02855,0.0,13210.18,0.0677,Champion
CUST06326,0.0,14917.12,0.0677,Champion
CUST03664,0.0,30872.63,0.0677,Champion
CUST07568,0.0,34237.79,0.0677,Champion
CUST05557,0.0,15747.57,0.0676,Champion
CUST07700,0.0,12102.78,0.0676,Champion
CUST07520,0.0,34245.9,0.0675,Champion
CUST00543,0.0001,12462.15,0.0675,Champion
CUST02356,0.0,13383.66,0.0674,Champion
CUST07570,0.0,27265.12,0.0674,Champion
CUST03067,0.0001,36337.88,0.0674,Champion
CUST07919,0.0,14904.34,0.0674,Champion
CUST09725,0.0,11179.06,0.0674,Champion
CUST04340,0.0,15581.0,0.0674,Champion
CUST04875,0.0001,13703.83,0.0672,Champion
CUST02566,0.0,12978.13,0.0672,Champion
CUST01846,0.0,14646.1,0.0671,Champion
CUST05548,0.0001,30090.26,0.0671,Champion
CUST01261,0.0,15807.18,0.0671,Champion
CUST04562,0.0,15151.51,0.0671,Champion
CUST03356,0.0,31056.41,0.067,Champion
CUST01902,0.0,29554.8,0.067,Champion
CUST09866,0.0001,33266.08,0.0669,Champion
CUST07352,0.0,27862.77,0.0669,Champion
CUST06712,0.0,12203.37,0.0669,Champion
CUST06654,0.0,13160.28,0.0669,Champion
CUST05381,0.0001,10401.99,0.0668,Champion
CUST07010,0.0,12474.84,0.0668,Champion
CUST07292,0.0,32786.95,0.0668,Champion
CUST02358,0.0,33084.68,0.0667,Champion
CUST01887,0.0001,29582.4,0.0667,Champion
CUST01789,0.0001,31363.94,0.0667,Champion
CUST08651,0.0,13963.04,0.0667,Champion
CUST08385,0.0,12508.64,0.0667,Champion
CUST08425,0.0,11605.55,0.0666,Champion
CUST03684,0.0,12569.7,0.0666,Champion
CUST04914,0.0,13439.72,0.0666,Champion
CUST02451,0.0,13242.42,0.0666,Champion
CUST02679,0.0,12752.7,0.0666,Champion
CUST08355,0.0,12808.47,0.0666,Champion
CUST03521,0.0,13573.99,0.0666,Champion
CUST00912,0.0,11025.56,0.0666,Champion
CUST03121,0.0,13166.05,0.0666,Champion
CUST06010,0.0,11808.38,0.0665,Champion
CUST08874,0.0001,34229.31,0.0663,Champion
CUST02000,0.0,13649.65,0.0662,Champion
CUST02157,0.0,13080.13,0.0662,Champion
CUST09718,0.0,11810.04,0.0661,Champion
CUST07166,0.0,35000.06,0.066,Champion
CUST05078,0.0,11933.46,0.066,Champion
CUST00697,0.0,13723.43,0.066,Champion
CUST08840,0.0,35000.92,0.0659,Champion
CUST03128,0.0,30243.55,0.0658,Champion
CUST00043,0.0,30808.72,0.0658,Champion
CUST09662,0.0,11531.84,0.0658,Champion
CUST01233,0.0,13830.02,0.0658,Champion
CUST03884,0.0,13617.72,0.0657,Champion
CUST02961,0.0001,13001.5,0.0657,Champion
CUST06682,0.0001,13206.4,0.0657,Champion
CUST02240,0.0,12377.33,0.0657,Champion
CUST03850,0.0001,27682.71,0.0657,Champion
CUST07037,0.0,13071.84,0.0657,Champion
CUST08003,0.0,37462.14,0.0656,Champion
CUST03237,0.0,14972.33,0.0656,Champion
CUST01279,0.0,12730.6,0.0656,Champion
CUST05986,0.0001,27970.31,0.0656,Champion
CUST02853,0.0,12895.11,0.0656,Champion
CUST00132,0.0,12000.11,0.0655,Champion
CUST05636,0.0001,29457.64,0.0655,Champion
CUST03145,0.0,14636.37,0.0655,Champion
CUST07243,0.0,14544.97,0.0655,Champion
CUST03465,0.0,13607.39,0.0655,Champion
CUST01748,0.0,12106.74,0.0654,Champion
CUST06774,0.0,10864.21,0.0653,Champion
CUST03534,0.0,14547.09,0.0653,Champion
CUST05043,0.0,11571.1,0.0653,Champion
CUST07584,0.0001,13452.71,0.0653,Champion
CUST02610,0.0,23660.69,0.0653,Champion
CUST05894,0.0,11990.78,0.0653,Champion
CUST00558,0.0,33118.24,0.0653,Champion
CUST00038,0.0,25862.89,0.0653,Champion
CUST01763,0.0001,28301.94,0.0653,Champion
CUST04143,0.0,34756.89,0.0653,Champion
CUST04119,0.0,13463.8,0.0653,Champion
CUST08856,0.0,14012.28,0.0652,Champion
CUST03496,0.0,14615.64,0.0652,Champion
CUST05925,0.0,14227.11,0.0652,Champion
CUST08937,0.0,29837.65,0.0652,Champion
CUST03182,0.0,12787.44,0.0651,Champion
CUST02587,0.0001,30567.67,0.0651,Champion
CUST00381,0.0,15654.99,0.0651,Champion
CUST05655,0.0001,14664.02,0.0651,Champion
CUST05088,0.0,33704.4,0.0651,Champion
CUST03592,0.0,15430.87,0.0651,Champion
CUST08772,0.0,13285.67,0.065,Champion
CUST09482,0.0,13168.9,0.065,Champion
CUST04085,0.0,12655.99,0.065,Champion
CUST07533,0.0,14268.66,0.0649,Champion
CUST05625,0.0,31760.39,0.0649,Champion
CUST02398,0.0001,33453.71,0.0649,Champion
CUST08231,0.0,14386.64,0.0649,Champion
CUST00883,0.0,35159.4,0.0648,Champion
CUST03955,0.0001,16708.92,0.0648,Champion
CUST05066,0.0,31119.93,0.0648,Champion
CUST02605,0.0,34963.74,0.0648,Champion
CUST08499,0.0,12140.99,0.0647,Champion
CUST01096,0.0,12055.66,0.0647,Champion
CUST07101,0.0,38883.77,0.0647,Champion
CUST05806,0.0,30780.66,0.0647,Champion
CUST00993,0.0,13842.02,0.0646,Champion
CUST06827,0.0,14338.88,0.0646,Champion
CUST06719,0.0,11987.29,0.0646,Champion
CUST09528,0.0,25976.26,0.0646,Champion
CUST01222,0.0,14146.68,0.0646,Champion
CUST08472,0.0,13737.23,0.0646,Champion
CUST01257,0.0,17599.66,0.0645,Champion
CUST09711,0.0,14738.65,0.0645,Champion
CUST01971,0.0,31388.48,0.0645,Champion
CUST08107,0.0,12280.0,0.0644,Champion
CUST08974,0.0,33841.67,0.0644,Champion
CUST00875,0.0,35363.59,0.0643,Champion
CUST05273,0.0,13225.38,0.0642,Champion
CUST06252,0.0001,12766.02,0.0642,Champion
CUST09427,0.0,15038.96,0.0641,Champion
CUST04997,0.0,14278.44,0.0641,Champion
CUST06439,0.0,13956.73,0.0641,Champion
CUST03035,0.0,12950.53,0.064,Champion
CUST02852,0.0,10110.09,0.0639,Champion
CUST03913,0.0,31025.12,0.0639,Champion
CUST07014,0.0,13927.88,0.0638,Champion
CUST01287,0.0,33082.09,0.0638,Champion
CUST00704,0.0,12482.24,0.0638,Champion
CUST00901,0.0,13831.27,0.0638,Champion
CUST02743,0.0,12300.87,0.0638,Champion
CUST00719,0.0,13406.73,0.0638,Champion
CUST06686,0.0,34205.9,0.0637,Champion
CUST08853,0.0001,29917.19,0.0637,Champion
CUST06207,0.0,13324.66,0.0637,Champion
CUST01726,0.0,35728.6,0.0636,Champion
CUST00223,0.0,31808.29,0.0636,Champion
CUST02602,0.0,29270.41,0.0636,Champion
CUST08052,0.0,12610.53,0.0636,Champion
CUST02031,0.0,14250.65,0.0635,Champion
CUST08423,0.0,15404.11,0.0635,Champion
CUST02339,0.0001,12891.8,0.0635,Champion
CUST07615,0.0,10777.1,0.0634,Champion
CUST03838,0.0,14474.89,0.0634,Champion
CUST04292,0.0,30052.37,0.0634,Champion
CUST09258,0.0,13509.53,0.0634,Champion
CUST03450,0.0,32184.6,0.0633,Champion
CUST08025,0.0001,12719.35,0.0633,Champion
CUST05325,0.0,32841.71,0.0633,Champion
CUST04381,0.0,29799.04,0.0633,Champion
CUST03234,0.0,33565.2,0.0632,Champion
CUST05128,0.0,13156.24,0.0632,Champion
CUST01667,0.0,12186.43,0.0632,Champion
CUST02900,0.0,32495.25,0.0632,Champion
CUST03286,0.0,33851.54,0.0631,Champion
CUST02733,0.0,29952.2,0.0631,Champion
CUST00641,0.0,34098.87,0.0631,Champion
CUST05453,0.0,14192.04,0.0631,Champion
CUST07815,0.0,13823.24,0.0631,Champion
CUST07623,0.0,13710.5,0.0631,Champion
CUST08749,0.0,13943.82,0.063,Champion
CUST08728,0.0,15878.0,0.063,Champion
CUST05708,0.0,14688.66,0.063,Champion
CUST05085,0.0,14244.73,0.063,Champion
CUST08532,0.0001,26829.83,0.063,Champion
CUST06748,0.0,29973.43,0.0629,Champion
CUST07315,0.0,27716.1,0.0629,Champion
CUST03227,0.0,13253.88,0.0629,Champion
CUST09373,0.0,36631.74,0.0629,Champion
CUST04398,0.0,29830.93,0.0628,Champion
CUST05503,0.0,14700.91,0.0627,Champion
CUST02862,0.0,12466.11,0.0627,Champion
CUST05421,0.0001,15592.11,0.0626,Champion
CUST06655,0.0,10735.27,0.0626,Champion
CUST01691,0.0001,12951.44,0.0625,Champion
CUST06189,0.0,13384.86,0.0625,Champion
CUST02995,0.0,14858.85,0.0625,Champion
CUST05871,0.0,13756.72,0.0625,Champion
CUST04447,0.0001,12206.57,0.0624,Champion
CUST07973,0.0,14352.12,0.0624,Champion
CUST09845,0.0,14074.34,0.0624,Champion
CUST07595,0.0,13084.96,0.0624,Champion
CUST03622,0.0,15634.02,0.0624,Champion
CUST06034,0.0,13363.14,0.0623,Champion
CUST03160,0.0,16358.18,0.0623,Champion
CUST06889,0.0001,13264.81,0.0623,Champion
CUST06761,0.0,14445.42,0.0623,Champion
CUST09824,0.0,15086.62,0.0623,Champion
CUST05528,0.0,30663.81,0.0622,Champion
CUST03520,0.0,13382.94,0.0622,Champion
CUST00657,0.0,16285.92,0.0622,Champion
CUST07504,0.0,15571.39,0.0622,Champion
CUST01248,0.0,32097.15,0.0622,Champion
CUST02156,0.0,13392.36,0.0621,Champion
CUST05905,0.0001,31922.91,0.0621,Champion
CUST09917,0.0,12736.66,0.0621,Champion
CUST05593,0.0,34349.76,0.0621,Champion
CUST09770,0.0,8483.07,0.062,Champion
CUST06499,0.0,12486.27,0.0619,Champion
CUST04863,0.0,31863.23,0.0619,Champion
CUST08663,0.0,32707.77,0.0618,Champion
CUST02768,0.0,15742.02,0.0617,Champion
CUST09791,0.0,11494.22,0.0617,Champion
CUST00225,0.0,12801.71,0.0616,Champion
CUST06511,0.0,33824.96,0.0616,Champion
CUST05293,0.0,27727.49,0.0616,Champion
CUST09574,0.0,38260.02,0.0615,Champion
CUST06121,0.0001,32914.85,0.0615,Champion
CUST06504,0.0001,30438.13,0.0615,Champion
CUST01020,0.0001,27580.18,0.0614,Champion
CUST07212,0.0,13068.56,0.0614,Champion
CUST07297,0.0,15381.98,0.0614,Champion
CUST00210,0.0,15435.67,0.0613,Champion
CUST05169,0.0,14346.92,0.0613,Champion
CUST01220,0.0,11930.99,0.0612,Champion
CUST07542,0.0,33116.6,0.0612,Champion
CUST02683,0.0001,22661.82,0.0612,Champion
CUST09267,0.0,15870.74,0.0612,Champion
CUST03119,0.0,12477.76,0.0611,Champion
CUST08750,0.0,12224.9,0.0611,Champion
CUST04547,0.0,35647.75,0.061,Champion
CUST06025,0.0,35256.15,0.061,Champion
CUST01607,0.0,28944.88,0.061,Champion
CUST05991,0.0,31399.76,0.061,Champion
CUST07440,0.0,12992.13,0.061,Champion
CUST08051,0.0,15352.81,0.061,Champion
CUST00617,0.0001,34771.99,0.0609,Champion
CUST09531,0.0,32861.13,0.0609,Champion
CUST09400,0.0,35021.12,0.0609,Champion
CUST09853,0.0,29665.8,0.0609,Champion
CUST05327,0.0,35163.2,0.0609,Champion
CUST00589,0.0,11935.85,0.0608,Champion
CUST00638,0.0,13135.96,0.0608,Champion
CUST08688,0.0,30831.52,0.0608,Champion
CUST09105,0.0,11303.99,0.0608,Champion
CUST03946,0.0,33556.38,0.0607,Champion
CUST04421,0.0,31285.91,0.0607,Champion
CUST02978,0.0001,31430.34,0.0607,Champion
CUST03694,0.0,14631.68,0.0606,Champion
CUST05828,0.0,34720.2,0.0606,Champion
CUST02608,0.0,13424.91,0.0606,Champion
CUST02012,0.0,33406.77,0.0606,Champion
CUST06069,0.0,12261.68,0.0605,Champion
CUST01724,0.0,12888.45,0.0605,Champion
CUST00355,0.0,32856.7,0.0605,Champion
CUST00643,0.0,14306.94,0.0604,Champion
CUST07810,0.0,29962.89,0.0604,Champion
CUST02911,0.0,14352.82,0.0603,Champion
CUST00926,0.0001,27720.77,0.0602,Champion
CUST05909,0.0,14370.55,0.0602,Champion
CUST03949,0.0,13770.67,0.0601,Champion
CUST07293,0.0,16424.65,0.0601,Champion
CUST09651,0.0,12719.35,0.0601,Champion
CUST00435,0.0,26186.96,0.06,Champion
CUST08452,0.0,13882.7,0.06,Champion
CUST01593,0.0,16094.94,0.06,Champion
CUST00529,0.0,30522.47,0.06,Champion
CUST03410,0.0001,32973.37,0.06,Champion
CUST09321,0.0,15514.25,0.0599,Champion
CUST04130,0.0,36293.39,0.0599,Champion
CUST03175,0.0,28700.73,0.0599,Champion
CUST05439,0.0,32143.86,0.0599,Champion
CUST07285,0.0,12833.7,0.0599,Champion
CUST09416,0.0,33861.74,0.0598,Champion
CUST02884,0.0,34181.47,0.0597,Champion
CUST04342,0.0001,30774.58,0.0597,Champion
CUST04813,0.0001,31213.19,0.0597,Champion
CUST00473,0.0,28203.12,0.0597,Champion
CUST02295,0.0,32143.13,0.0596,Champion
CUST08971,0.0,14644.56,0.0596,Champion
CUST00879,0.0001,26139.84,0.0596,Champion
CUST02069,0.0,13708.94,0.0596,Champion
CUST03003,0.0,14185.53,0.0596,Champion
CUST06084,0.0,14480.68,0.0596,Champion
CUST08266,0.0,30332.4,0.0596,Champion
CUST07373,0.0001,35108.34,0.0596,Champion
CUST06123,0.0,36094.89,0.0596,Champion
CUST04598,0.0,12033.65,0.0595,Champion
CUST07233,0.0,27474.47,0.0595,Champion
CUST03401,0.0,34203.01,0.0594,Champion
CUST08922,0.0001,32050.01,0.0594,Champion
CUST07336,0.0001,15656.85,0.0593,Champion
CUST03612,0.0,12163.17,0.0592,Champion
CUST02550,0.0,33686.84,0.0592,Champion
CUST02703,0.0,14895.78,0.0592,Champion
CUST00471,0.0,31479.27,0.0592,Champion
CUST00300,0.0,33712.4,0.0592,Champion
CUST03735,0.0001,10832.55,0.0592,Champion
CUST05415,0.0,33169.02,0.0591,Champion
CUST01951,0.0,34728.56,0.0591,Champion
CUST01423,0.0,30348.32,0.0591,Champion
CUST00867,0.0,14105.25,0.0591,Champion
CUST01539,0.0,13835.96,0.0591,Champion
CUST01598,0.0,25757.59,0.059,Champion
CUST09411,0.0,14833.34,0.059,Champion
CUST03603,0.0,14199.87,0.059,Champion
CUST06913,0.0,11194.45,0.059,Champion
CUST02786,0.0,12334.98,0.059,Champion
CUST01098,0.0001,14803.17,0.059,Champion
CUST04171,0.0,14305.36,0.0589,Champion
CUST00190,0.0,13272.25,0.0589,Champion
CUST08550,0.0,31768.95,0.0589,Champion
CUST02545,0.0,36521.82,0.0588,Champion
CUST06330,0.0,32939.1,0.0588,Champion
CUST01113,0.0,13964.77,0.0588,Champion
CUST09688,0.0,16163.54,0.0588,Champion
CUST02822,0.0,13904.43,0.0588,Champion
CUST07058,0.0,15193.26,0.0588,Champion
CUST01800,0.0,38074.81,0.0587,Champion
CUST02693,0.0,31863.58,0.0586,Champion
CUST06994,0.0,32457.79,0.0585,Champion
CUST04544,0.0,16652.93,0.0585,Champion
CUST01073,0.0,38671.65,0.0585,Champion
CUST01301,0.0,32889.64,0.0585,Champion
CUST00284,0.0001,34804.73,0.0584,Champion
CUST03815,0.0,12604.54,0.0584,Champion
CUST02225,0.0,29689.79,0.0584,Champion
CUST09221,0.0001,31717.98,0.0583,Champion
CUST04677,0.0001,35037.28,0.0583,Champion
CUST08592,0.0,27101.72,0.0583,Champion
CUST07598,0.0001,31370.36,0.0582,Champion
CUST08264,0.0,29821.97,0.0582,Champion
CUST04773,0.0,14403.58,0.0581,Champion
CUST06263,0.0,14009.15,0.058,Champion
CUST00819,0.0,30408.6,0.058,Champion
CUST00209,0.0,31700.22,0.058,Champion
CUST06903,0.0,36527.43,0.058,Champion
CUST00214,0.0001,13455.65,0.058,Champion
CUST06516,0.0001,15239.7,0.058,Champion
CUST05863,0.0,28514.56,0.058,Champion
CUST09885,0.0,33185.63,0.058,Champion
CUST06340,0.0001,13598.07,0.0579,Champion
CUST08891,0.0,11497.57,0.0578,Champion
CUST04297,0.0,16041.02,0.0578,Champion
CUST00333,0.0001,27882.06,0.0578,Champion
CUST07531,0.0,35172.68,0.0578,Champion
CUST00959,0.0,14957.75,0.0578,Champion
CUST03308,0.0,30225.68,0.0577,Champion
CUST00629,0.0,36062.97,0.0576,Champion
CUST03676,0.0,12648.21,0.0576,Champion
CUST07346,0.0,14231.2,0.0576,Champion
CUST02627,0.0,27799.02,0.0575,Champion
CUST07880,0.0001,34855.05,0.0575,Champion
CUST09300,0.0001,30396.31,0.0574,Champion
CUST03355,0.0,14339.21,0.0573,Champion
CUST01999,0.0001,34314.55,0.0573,Champion
CUST00172,0.0001,29832.65,0.0573,Champion
CUST04108,0.0,31447.24,0.0572,Champion
CUST05092,0.0,37318.2,0.0572,Champion
CUST08809,0.0,34227.1,0.0572,Champion
CUST00106,0.0,12564.34,0.0571,Champion
CUST04316,0.0001,11026.01,0.0571,Champion
CUST03079,0.0,11010.51,0.0571,Champion
CUST07802,0.0,12366.13,0.057,Champion
CUST09873,0.0,13401.64,0.057,Champion
CUST04235,0.0,35888.92,0.0569,Champion
CUST01234,0.0,37302.54,0.0568,Champion
CUST04078,0.0,12749.24,0.0567,Champion
CUST03019,0.0,34723.04,0.0567,Champion
CUST00348,0.0,31078.87,0.0567,Champion
CUST03590,0.0,13377.58,0.0567,Champion
CUST09097,0.0,14458.54,0.0567,Champion
CUST06588,0.0,31986.27,0.0566,Champion
CUST04926,0.0001,12952.93,0.0566,Champion
CUST03655,0.0,29002.05,0.0566,Champion
CUST04429,0.0,12006.3,0.0566,Champion
CUST03008,0.0001,30079.53,0.0566,Champion
CUST08360,0.0,12344.11,0.0566,Champion
CUST08899,0.0,30108.45,0.0566,Champion
CUST02906,0.0,38206.59,0.0565,Champion
CUST05174,0.0001,36131.62,0.0565,Champion
CUST04896,0.0,33126.1,0.0564,Champion
CUST07850,0.0,32718.05,0.0564,Champion
CUST06403,0.0,13644.25,0.0564,Champion
CUST06554,0.0,31819.02,0.0564,Champion
CUST00639,0.0,13612.18,0.0564,Champion
CUST05015,0.0,14212.36,0.0563,Champion
CUST02777,0.0001,29088.33,0.0563,Champion
CUST01888,0.0,14476.57,0.0563,Champion
CUST02523,0.0,13287.18,0.0562,Champion
CUST06816,0.0,12253.09,0.0562,Champion
CUST05198,0.0,27178.43,0.0561,Champion
CUST05572,0.0001,29019.92,0.056,Champion
CUST04371,0.0,13517.88,0.056,Champion
CUST00847,0.0,30029.91,0.056,Champion
CUST01629,0.0,30393.76,0.0559,Champion
CUST06277,0.0001,11174.0,0.0559,Champion
CUST06944,0.0,30535.18,0.0559,Champion
CUST05300,0.0,28793.37,0.0559,Champion
CUST00099,0.0,31016.49,0.0559,Champion
CUST00978,0.0,34937.58,0.0558,Champion
CUST03437,0.0,15790.64,0.0558,Champion
CUST07427,0.0,15028.49,0.0558,Champion
CUST06502,0.0,34136.56,0.0557,Champion
CUST07530,0.0,13200.1,0.0557,Champion
CUST04279,0.0001,12162.12,0.0557,Champion
CUST04389,0.0,36760.99,0.0556,Champion
CUST03471,0.0,27952.67,0.0556,Champion
CUST05397,0.0,24099.83,0.0556,Champion
CUST05773,0.0,13128.72,0.0555,Champion
CUST06154,0.0,38142.15,0.0555,Champion
CUST07843,0.0001,31217.11,0.0555,Champion
CUST06108,0.0,30304.67,0.0554,Champion
CUST01521,0.0,30296.86,0.0554,Champion
CUST09014,0.0001,33029.96,0.0554,Champion
CUST09462,0.0,36753.16,0.0554,Champion
CUST09037,0.0,12578.75,0.0554,Champion
CUST05226,0.0,34928.73,0.0553,Champion
CUST06906,0.0,35421.61,0.0553,Champion
CUST02183,0.0001,36700.09,0.0553,Champion
CUST01169,0.0,31045.58,0.0552,Champion
CUST01568,0.0,30732.98,0.0552,Champion
CUST09876,0.0,32180.79,0.0552,Champion
CUST04032,0.0,13849.74,0.0552,Champion
CUST04468,0.0001,12911.14,0.0551,Champion
CUST04010,0.0001,30009.77,0.0551,Champion
CUST08261,0.0001,29091.0,0.055,Champion
CUST04513,0.0,39105.9,0.0549,Champion
CUST01814,0.0,33959.66,0.0548,Champion
CUST00216,0.0,13155.1,0.0548,Champion
CUST07870,0.0,29425.01,0.0548,Champion
CUST03856,0.0,37321.78,0.0548,Champion
CUST09868,0.0001,13834.31,0.0548,Champion
CUST05621,0.0001,12301.82,0.0547,Champion
CUST09041,0.0,10725.17,0.0547,Champion
CUST04688,0.0,32824.42,0.0546,Champion
CUST09974,0.0,31417.41,0.0546,Champion
CUST04033,0.0,32376.48,0.0545,Champion
CUST05100,0.0001,27278.9,0.0545,Champion
CUST00291,0.0001,33201.51,0.0545,Champion
CUST01542,0.0,10731.26,0.0545,Champion
CUST09507,0.0,29790.4,0.0544,Champion
CUST00007,0.0001,33386.72,0.0544,Champion
CUST00984,0.0001,31341.82,0.0543,Champion
CUST00423,0.0,34439.78,0.0543,Champion
CUST06922,0.0,34110.64,0.0543,Champion
CUST06411,0.0,32733.41,0.0543,Champion
CUST07705,0.0,27770.79,0.0543,Champion
CUST01436,0.0,37599.54,0.0542,Champion
CUST05791,0.0,14772.48,0.0542,Champion
CUST07914,0.0,34891.04,0.0542,Champion
CUST03769,0.0,12274.43,0.0542,Champion
CUST09092,0.0001,35569.58,0.0541,Champion
CUST06361,0.0,34456.39,0.054,Champion
CUST00607,0.0,13033.43,0.054,Champion
CUST08126,0.0,31153.05,0.054,Champion
CUST01427,0.0001,34393.42,0.054,Champion
CUST00857,0.0,32643.16,0.054,Champion
CUST08492,0.0,11988.67,0.054,Champion
CUST02053,0.0,13641.73,0.054,Champion
CUST03489,0.0001,27909.27,0.0539,Champion
CUST00461,0.0,14131.57,0.0538,Champion
CUST01815,0.0,29965.09,0.0538,Champion
CUST04327,0.0,33987.64,0.0537,Champion
CUST06780,0.0,32735.87,0.0537,Champion
CUST09601,0.0001,29416.1,0.0537,Champion
CUST00041,0.0001,15890.8,0.0537,Champion
CUST05157,0.0,14234.27,0.0537,Champion
CUST07916,0.0001,12978.46,0.0537,Champion
CUST04187,0.0,14384.84,0.0536,Champion
CUST07027,0.0,34342.62,0.0535,Champion
CUST05586,0.0,36186.1,0.0535,Champion
CUST00069,0.0,33419.81,0.0534,Champion
CUST04519,0.0,11428.86,0.0533,Champion
CUST09934,0.0001,31244.25,0.0531,Champion
CUST01735,0.0,12075.77,0.0531,Champion
CUST01320,0.0,28656.22,0.0531,Champion
CUST09405,0.0,14619.02,0.053,Champion
CUST02567,0.0,11460.56,0.053,Champion
CUST00313,0.0,31177.61,0.053,Champion
CUST08141,0.0,12875.61,0.053,Champion
CUST07098,0.0,24320.74,0.053,Champion
CUST09375,0.0,27448.68,0.0529,Champion
CUST08179,0.0,34124.62,0.0529,Champion
CUST00430,0.0001,16116.55,0.0529,Champion
CUST09418,0.0,12599.86,0.0529,Champion
CUST03010,0.0,34984.32,0.0527,Champion
CUST06981,0.0001,13155.04,0.0527,Champion
CUST02534,0.0001,29239.16,0.0527,Champion
CUST08964,0.0,31295.58,0.0527,Champion
CUST08985,0.0,32580.71,0.0526,Champion
CUST00930,0.0,15660.15,0.0526,Champion
CUST05662,0.0001,13444.9,0.0526,Champion
CUST08877,0.0,34201.45,0.0526,Champion
CUST03233,0.0001,13661.49,0.0525,Champion
CUST08302,0.0001,11721.65,0.0525,Champion
CUST00059,0.0,30949.17,0.0524,Champion
CUST04857,0.0,12142.85,0.0523,Champion
CUST01039,0.0,36482.39,0.0523,Champion
CUST06572,0.0,34490.06,0.0522,Champion
CUST06285,0.0001,12768.28,0.0521,Champion
CUST03524,0.0,13134.08,0.052,Champion
CUST01319,0.0001,34085.38,0.052,Champion
CUST06799,0.0001,32328.96,0.0519,Champion
CUST00996,0.0001,32494.18,0.0519,Champion
CUST07460,0.0,12708.47,0.0518,Champion
CUST04132,0.0,15293.44,0.0518,Champion
CUST08433,0.0,37879.66,0.0517,Champion
CUST04802,0.0,34251.97,0.0517,Champion
CUST05081,0.0,34672.07,0.0516,Champion
CUST01516,0.0,32544.6,0.0515,Champion
CUST04210,0.0,35464.69,0.0515,Champion
CUST02908,0.0,15348.01,0.0515,Champion
CUST01930,0.0,29842.08,0.0515,Champion
CUST07118,0.0001,28186.2,0.0515,Champion
CUST01867,0.0,35469.02,0.0515,Champion
CUST05692,0.0,13912.88,0.0515,Champion
CUST01840,0.0,10939.82,0.0515,Champion
CUST07048,0.0001,29794.65,0.0515,Champion
CUST06097,0.0001,29092.63,0.0514,Champion
CUST07776,0.0001,28225.48,0.0514,Champion
CUST03943,0.0,32106.43,0.0514,Champion
CUST03979,0.0001,25831.48,0.0514,Champion
CUST04367,0.0,30508.65,0.0514,Champion
CUST01712,0.0,32667.43,0.0514,Champion
CUST08704,0.0,14855.85,0.0512,Champion
CUST00645,0.0001,15541.54,0.0512,Champion
CUST07740,0.0,35293.69,0.0512,Champion
CUST08858,0.0,31107.67,0.0512,Champion
CUST04390,0.0001,27417.17,0.0512,Champion
CUST06717,0.0,29727.06,0.0512,Champion
CUST02505,0.0,16796.49,0.0512,Champion
CUST04836,0.0001,25929.19,0.0511,Champion
CUST02491,0.0,14677.16,0.0511,Champion
CUST09381,0.0,33779.1,0.0511,Champion
CUST06347,0.0,13513.3,0.051,Champion
CUST02704,0.0,35338.82,0.0509,Champion
CUST08083,0.0,12031.14,0.0509,Champion
CUST02061,0.0,35460.79,0.0509,Champion
CUST08674,0.0,13157.16,0.0508,Champion
CUST05095,0.0,33983.1,0.0508,Champion
CUST08477,0.0,31862.38,0.0508,Champion
CUST08761,0.0,35876.29,0.0506,Champion
CUST01455,0.0,30533.86,0.0506,Champion
CUST09738,0.0,30042.92,0.0505,Champion
CUST02933,0.0001,32897.45,0.0504,Champion
CUST01050,0.0,27529.31,0.0504,Champion
CUST05006,0.0,32845.2,0.0503,Champion
CUST03039,0.0001,34276.84,0.0503,Champion
CUST01392,0.0,29317.64,0.0502,Champion
CUST03708,0.0,14152.16,0.0502,Champion
CUST09836,0.0,27298.82,0.0501,Champion
CUST04979,0.0,31902.01,0.05,Champion
CUST04980,0.0001,29178.67,0.0499,Champion
CUST03959,0.0,28540.86,0.0499,Champion
CUST06199,0.0,16071.25,0.0499,Champion
CUST06254,0.0,33787.37,0.0497,Champion
CUST06484,0.0,32052.06,0.0497,Champion
CUST08759,0.0,12185.02,0.0496,Champion
CUST09237,0.0,33790.34,0.0496,Champion
CUST08633,0.0,30993.43,0.0495,Champion
CUST00580,0.0,14136.34,0.0495,Champion
CUST09489,0.0,31232.33,0.0495,Champion
CUST08280,0.0,32054.96,0.0494,Champion
CUST07966,0.0,31403.54,0.0492,Champion
CUST09892,0.0001,36222.59,0.0492,Champion
CUST04487,0.0,30354.11,0.0492,Champion
CUST02564,0.0001,27150.26,0.0492,Champion
CUST04028,0.0,13159.7,0.0492,Champion
CUST07074,0.0,35142.83,0.0492,Champion
CUST04467,0.0001,11481.06,0.0492,Champion
CUST09579,0.0,31656.89,0.0491,Champion
CUST06042,0.0001,13337.52,0.0491,Champion
CUST05846,0.0,15168.13,0.0491,Champion
CUST03061,0.0,14296.4,0.049,Champion
CUST07325,0.0,32243.24,0.049,Champion
CUST05115,0.0,13327.27,0.049,Champion
